ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11110,37.5657601,126.9919757,___,A65AFF
11740,37.5450269,127.1363371,___,3616F2
11740,37.5572295,127.1520237,___,3616F2
11560,37.5280779,126.8910577,____,1E6CD6
11350,37.6803263,127.0572177,___,C5F216
11740,37.5405249,127.1405074,___,3616F2
11680,37.5188385,127.0192236,___,F7071C
11710,37.4957767,127.1246724,___,DB3323
11620,37.4772812,126.962371,___,E616F2
11110,37.5673199,126.9870901,___,A65AFF
11215,37.5421886,127.0661733,___,F28116
11215,37.5410413,127.0691052,___,F28116
11440,37.5575404,126.9292288,___,FC00F0
11500,37.5780159,126.8108963,___,A816F2
11440,37.5495058,126.9331782,___,FC00F0
11680,37.4909477,127.0554106,___,F7071C
11440,37.5560085,126.9427945,___,FC00F0
11290,37.6068081,127.0272969,___,A66FCB
11290,37.6165991,127.0566219,___,A66FCB
11290,37.5997602,127.0344851,___,A66FCB
11290,37.6024965,127.0409089,___,A66FCB
11710,37.4858217,127.132448,___,DB3323
11710,37.5017184,127.0972924,___,DB3323
11710,37.5096855,127.1318405,___,DB3323
11380,37.5871483,126.8875817,___,16F277
11560,37.5204449,126.9000741,____,1E6CD6
11545,37.4663684,126.8962828,___,EA2A0C
11545,37.4676355,126.8984176,___,EA2A0C
11710,37.5071824,127.1175476,___,DB3323
11110,37.5671987,126.9686737,___,A65AFF
11110,37.5649441,126.9850024,___,A65AFF
11710,37.4886309,127.121698,___,DB3323
11710,37.5070465,127.1198562,___,DB3323
11740,37.5448829,127.1287867,___,3616F2
11560,37.525198,126.9034142,____,1E6CD6
11590,37.5127408,126.948652,___,34EA0C
11650,37.4773473,126.9864111,___,16F22D
11650,37.4941256,127.0288888,___,16F22D
11650,37.4939698,127.0128103,___,16F22D
11215,37.5343362,127.0822026,___,F28116
11350,37.6322004,127.06902,___,C5F216
11560,37.5070087,126.9032729,____,1E6CD6
11380,37.5901719,126.9130171,___,16F277
11650,37.4975326,127.0131212,___,16F22D
11410,37.5953981,126.9396234,____,194C67
11560,37.4983539,126.9198238,____,1E6CD6
11560,37.5008611,126.920323,____,1E6CD6
11260,37.5795601,127.0793365,___,16DEF2
11650,37.5037784,127.0231321,___,16F22D
11530,37.4962285,126.8884467,___,16EDF2
11305,37.6183652,127.0238671,___,F27616
11560,37.5314431,126.9053911,____,1E6CD6
11380,37.6273791,126.9194269,___,16F277
11110,37.56082,127.0032679,___,A65AFF
11740,37.5518343,127.1276399,___,3616F2
11470,37.5119016,126.8414102,___,6323DB
11215,37.5399575,127.0829411,___,F28116
11500,37.5615236,126.8119534,___,A816F2
11500,37.5647547,126.8526283,___,A816F2
11500,37.5732308,126.8320825,___,A816F2
11410,37.5711065,126.959128,____,194C67
11410,37.5594983,126.9570333,____,194C67
11380,37.6263762,126.9207532,___,16F277
11650,37.4833481,126.9944947,___,16F22D
11650,37.4803704,126.9990533,___,16F22D
11290,37.590421,127.0181726,___,A66FCB
11320,37.6677095,127.0454852,___,F2B416
11560,37.5254984,126.8969834,____,1E6CD6
11560,37.5225618,126.8912983,____,1E6CD6
11560,37.5200771,126.9029038,____,1E6CD6
11560,37.5170292,126.9077003,____,1E6CD6
11560,37.5192796,126.8922753,____,1E6CD6
11590,37.5135286,126.9435061,___,34EA0C
11380,37.6009163,126.9315178,___,16F277
11380,37.5952497,126.918896,___,16F277
11620,37.4839195,126.9375538,___,E616F2
11650,37.4760399,126.9864306,___,16F22D
11560,37.5190316,126.8872621,____,1E6CD6
11560,37.5172372,126.9056217,____,1E6CD6
11560,37.5211363,126.9053585,____,1E6CD6
11650,37.4931068,127.0092419,___,16F22D
11320,37.6617116,127.0496878,___,F2B416
11380,37.6018128,126.9227228,___,16F277
11500,37.5715915,126.8122697,___,A816F2
11290,37.5898918,127.0180361,___,A66FCB
11500,37.5786436,126.7975467,___,A816F2
11560,37.5262731,126.8853988,____,1E6CD6
11710,37.5178797,127.0791429,___,DB3323
11560,37.5332963,126.9022231,____,1E6CD6
11740,37.5499847,127.1222814,___,3616F2
11110,37.559724,126.9688082,___,A65AFF
11110,37.5627338,126.9738902,___,A65AFF
11215,37.5413414,127.0971287,___,F28116
11710,37.5150285,127.1176996,___,DB3323
11110,37.5642595,126.9859063,___,A65AFF
11110,37.5573935,126.9771022,___,A65AFF
11530,37.4860186,126.8538867,___,16EDF2
11710,37.4968657,127.1485608,___,DB3323
11530,37.484173,126.8840168,___,16EDF2
11470,37.5069869,126.839092,___,6323DB
11110,37.5681698,126.9953707,___,A65AFF
11680,37.5104939,127.0610074,___,F7071C
11680,37.4879732,127.0331977,___,F7071C
11710,37.5143116,127.1081516,___,DB3323
11320,37.6534588,127.049687,___,F2B416
11320,37.6526827,127.0495675,___,F2B416
11110,37.5604781,126.9840849,___,A65AFF
11110,37.5658747,126.9867879,___,A65AFF
11290,37.5810908,127.0214277,___,A66FCB
11500,37.5591576,126.8566182,___,A816F2
11560,37.5331777,126.8979765,____,1E6CD6
11650,37.4835949,127.0334741,___,16F22D
11560,37.4946813,126.899221,____,1E6CD6
11560,37.4990785,126.8968058,____,1E6CD6
11560,37.503236,126.8960101,____,1E6CD6
11560,37.5090649,126.894753,____,1E6CD6
11560,37.5175404,126.8962101,____,1E6CD6
11560,37.5183442,126.885447,____,1E6CD6
11560,37.5202509,126.8861585,____,1E6CD6
11560,37.5172386,126.8895148,____,1E6CD6
11560,37.5104452,126.9107278,____,1E6CD6
11560,37.4972914,126.9165448,____,1E6CD6
11530,37.5001078,126.8306662,___,16EDF2
11380,37.591409,126.917231,___,16F277
11560,37.5278252,126.9078968,____,1E6CD6
11650,37.4919486,127.0142618,___,16F22D
11290,37.6057864,127.0478842,___,A66FCB
11290,37.6101004,127.0549578,___,A66FCB
11710,37.5122886,127.1255259,___,DB3323
11470,37.5311242,126.830993,___,6323DB
11560,37.5016964,126.8988771,____,1E6CD6
11530,37.4845826,126.8979605,___,16EDF2
11710,37.5041849,127.1076919,___,DB3323
11110,37.5689137,126.9757971,___,A65AFF
11110,37.5623358,126.9822574,___,A65AFF
11110,37.5595263,127.0041103,___,A65AFF
11110,37.5666979,126.980085,___,A65AFF
11710,37.5109819,127.12391,___,DB3323
11500,37.5533084,126.8586598,___,A816F2
11680,37.4933145,127.0590994,___,F7071C
11305,37.6391643,127.0275017,___,F27616
11320,37.6522435,127.0493762,___,F2B416
11110,37.5628865,126.9719122,___,A65AFF
11290,37.6183242,127.0464407,___,A66FCB
11680,37.4999236,127.0670575,___,F7071C
11290,37.5796901,127.0232971,___,A66FCB
11110,37.5629714,126.9786448,___,A65AFF
11680,37.4880268,127.0737228,___,F7071C
11305,37.6323896,127.0387799,___,F27616
11620,37.4859005,126.9408467,___,E616F2
11215,37.5688655,127.080131,___,F28116
11215,37.5368579,127.0874701,___,F28116
11530,37.5001579,126.8893405,___,16EDF2
11500,37.5381593,126.7980054,___,A816F2
11215,37.5578884,127.0801543,___,F28116
11680,37.5234299,127.0386491,___,F7071C
11560,37.5242757,126.9276734,____,1E6CD6
11560,37.5202179,126.9287697,____,1E6CD6
11560,37.5218922,126.9245312,____,1E6CD6
11740,37.5535052,127.1434123,___,3616F2
11530,37.4945859,126.8587827,___,16EDF2
11560,37.5124689,126.9053145,____,1E6CD6
11740,37.5475003,127.1465801,___,3616F2
11545,37.4698786,126.9023057,___,EA2A0C
11710,37.4999939,127.1478161,___,DB3323
11650,37.4925567,127.0293007,___,16F22D
11560,37.5215264,126.889502,____,1E6CD6
11410,37.5660379,126.9250085,____,194C67
11560,37.5306931,126.9202702,____,1E6CD6
11560,37.5023074,126.8995663,____,1E6CD6
11110,37.5618281,126.9842606,___,A65AFF
11290,37.6115315,127.0356057,___,A66FCB
11530,37.4908681,126.8565277,___,16EDF2
11440,37.5514373,126.9170103,___,FC00F0
11710,37.5154553,127.1076155,___,DB3323
11560,37.5234524,126.9087296,____,1E6CD6
11380,37.6024905,126.9288362,___,16F277
11620,37.4812163,126.9093473,___,E616F2
11215,37.5551851,127.0759504,___,F28116
11530,37.5078489,126.8805329,___,16EDF2
11290,37.6088182,127.0101003,___,A66FCB
11680,37.4749679,127.1069482,___,F7071C
11530,37.498277,126.8645925,___,16EDF2
11470,37.5202882,126.8694919,___,6323DB
11530,37.4962919,126.8900464,___,16EDF2
11380,37.6146648,126.9130292,___,16F277
11470,37.536045,126.8701456,___,6323DB
11545,37.4376345,126.9034741,___,EA2A0C
11560,37.4955689,126.8999366,____,1E6CD6
11710,37.5013481,127.1413487,___,DB3323
11110,37.5636477,126.9740938,___,A65AFF
11110,37.5674608,127.0019032,___,A65AFF
11110,37.5658377,126.9862032,___,A65AFF
11110,37.5548991,127.0099634,___,A65AFF
11110,37.5619834,126.9728325,___,A65AFF
11560,37.5031657,126.9171489,____,1E6CD6
11470,37.5191969,126.8707188,___,6323DB
11440,37.5417901,126.9464981,___,FC00F0
11380,37.5816402,126.8968155,___,16F277
11215,37.5384586,127.084869,___,F28116
11215,37.5328529,127.0780199,___,F28116
11215,37.5365812,127.0648749,___,F28116
11650,37.4766818,127.0406135,___,16F22D
11305,37.6421235,127.0256742,___,F27616
11440,37.555787,126.9399677,___,FC00F0
11440,37.5413617,126.9463046,___,FC00F0
11545,37.4636964,126.8978728,___,EA2A0C
11545,37.4508044,126.9101565,___,EA2A0C
11560,37.5001159,126.8983575,____,1E6CD6
11380,37.607855,126.9344645,___,16F277
11110,37.5601495,126.9956086,___,A65AFF
11500,37.5669721,126.8413869,___,A816F2
11215,37.5567655,127.0763714,___,F28116
11560,37.5245188,126.9186144,____,1E6CD6
11290,37.6052423,127.0247815,___,A66FCB
11680,37.5074347,127.0392418,___,F7071C
11680,37.4944349,127.0350946,___,F7071C
11680,37.5233473,127.0427395,___,F7071C
11440,37.5496751,126.9137626,___,FC00F0
11440,37.5614887,126.915593,___,FC00F0
11470,37.5226936,126.8638094,___,6323DB
11500,37.5537724,126.8514507,___,A816F2
11500,37.5488829,126.835806,___,A816F2
11530,37.4962831,126.8608538,___,16EDF2
11380,37.6177858,126.9227739,___,16F277
11440,37.5567005,126.9241614,___,FC00F0
11650,37.4967414,127.0247747,___,16F22D
11470,37.5364279,126.8810862,___,6323DB
11545,37.4517662,126.8999558,___,EA2A0C
11440,37.560904,126.9160815,___,FC00F0
11500,37.5547899,126.8566749,___,A816F2
11500,37.5623646,126.8073866,___,A816F2
11500,37.551054,126.8701696,___,A816F2
11500,37.5478213,126.8496556,___,A816F2
11470,37.5151549,126.8548421,___,6323DB
11470,37.5161036,126.8437035,___,6323DB
11350,37.621689,127.0595355,___,C5F216
11590,37.5072576,126.9402524,___,34EA0C
11680,37.5057758,127.0507702,___,F7071C
11650,37.4856841,126.9943136,___,16F22D
11380,37.6005869,126.9274744,___,16F277
11590,37.4994772,126.9211598,___,34EA0C
11590,37.5125621,126.9354575,___,34EA0C
11560,37.5238719,126.9263046,____,1E6CD6
11560,37.5220498,126.9223227,____,1E6CD6
11215,37.5454878,127.0887462,___,F28116
11560,37.4990966,126.912802,____,1E6CD6
11560,37.5223585,126.9290938,____,1E6CD6
11500,37.5567473,126.8515306,___,A816F2
11500,37.5764491,126.8130649,___,A816F2
11530,37.5042759,126.8759584,___,16EDF2
11590,37.508459,126.9264605,___,34EA0C
11650,37.47431,126.9825681,___,16F22D
11650,37.5181952,127.0184781,___,16F22D
11740,37.5509882,127.1281525,___,3616F2
11710,37.5140497,127.1159836,___,DB3323
11260,37.6012308,127.1064106,___,16DEF2
11260,37.6154406,127.0947542,___,16DEF2
11260,37.5825913,127.0888619,___,16DEF2
11500,37.5568268,126.8625302,___,A816F2
11320,37.6622839,127.0343182,___,F2B416
11380,37.6208608,126.9196785,___,16F277
11410,37.5702995,126.9328763,____,194C67
11650,37.5045836,126.994488,___,16F22D
11290,37.589655,127.0074015,___,A66FCB
11590,37.5025114,126.9358778,___,34EA0C
11650,37.492785,127.0098369,___,16F22D
11260,37.5924209,127.0832783,___,16DEF2
11110,37.5621766,126.9929408,___,A65AFF
11215,37.5317282,127.0620428,___,F28116
11380,37.6236777,126.9166717,___,16F277
11650,37.4776695,127.044374,___,16F22D
11740,37.5279552,127.1206262,___,3616F2
11740,37.5350503,127.138567,___,3616F2
11500,37.5608228,126.8546277,___,A816F2
11590,37.4893169,126.9820822,___,34EA0C
11740,37.5461903,127.1264508,___,3616F2
11740,37.5500836,127.1271963,___,3616F2
11710,37.5114909,127.08201,___,DB3323
11710,37.5117119,127.0977494,___,DB3323
11260,37.5947038,127.1017799,___,16DEF2
11260,37.614781,127.0955459,___,16DEF2
11260,37.6170182,127.0907139,___,16DEF2
11260,37.5796476,127.0830513,___,16DEF2
11470,37.53729,126.8719627,___,6323DB
11320,37.6520243,127.0460849,___,F2B416
11320,37.6687208,127.0458752,___,F2B416
11320,37.6572925,127.0282123,___,F2B416
11380,37.6007151,126.922627,___,16F277
11380,37.6037409,126.9249448,___,16F277
11380,37.6194651,126.9219995,___,16F277
11410,37.5867054,126.9461128,____,194C67
11410,37.5575606,126.9468291,____,194C67
11650,37.455768,127.0688929,___,16F22D
11290,37.5980489,127.0104052,___,A66FCB
11290,37.6087635,127.052456,___,A66FCB
11590,37.5047517,126.9385131,___,34EA0C
11590,37.5126284,126.9336359,___,34EA0C
11650,37.4877083,127.0129873,___,16F22D
11650,37.5016009,127.0254704,___,16F22D
11110,37.5666797,126.9913634,___,A65AFF
11260,37.592352,127.0981543,___,16DEF2
11215,37.5283349,127.0763909,___,F28116
11110,37.5524496,127.0090026,___,A65AFF
11380,37.6088219,126.9318656,___,16F277
11560,37.5219674,126.9300446,____,1E6CD6
11560,37.5213399,126.9274489,____,1E6CD6
11560,37.5213895,126.9302407,____,1E6CD6
11560,37.5211091,126.9308105,____,1E6CD6
11560,37.5198319,126.9308915,____,1E6CD6
11560,37.5197259,126.9302833,____,1E6CD6
11560,37.52048,126.9292777,____,1E6CD6
11560,37.5193395,126.9296101,____,1E6CD6
11560,37.5287827,126.9357328,____,1E6CD6
11710,37.48681,127.1303497,___,DB3323
11710,37.4970144,127.1362241,___,DB3323
11710,37.5077202,127.0796431,___,DB3323
11560,37.5374897,126.8920583,____,1E6CD6
11215,37.5302822,127.0666946,___,F28116
11215,37.5304425,127.0667902,___,F28116
11215,37.5321253,127.06128,___,F28116
11380,37.5992127,126.9153835,___,16F277
11380,37.5998994,126.9184257,___,16F277
11500,37.5624274,126.8013473,___,A816F2
11470,37.5245145,126.8754295,___,6323DB
11710,37.515881,127.0996516,___,DB3323
11710,37.4987243,127.1450884,___,DB3323
11710,37.5175302,127.1036967,___,DB3323
11710,37.5145699,127.1075034,___,DB3323
11680,37.4968131,127.0708513,___,F7071C
11560,37.5278776,126.9163055,____,1E6CD6
11560,37.5270702,126.9175589,____,1E6CD6
11560,37.5242538,126.9248698,____,1E6CD6
11560,37.5240445,126.9244916,____,1E6CD6
11560,37.5309852,126.9076027,____,1E6CD6
11560,37.5227947,126.8961508,____,1E6CD6
11560,37.534451,126.9012797,____,1E6CD6
11110,37.5567924,126.9717009,___,A65AFF
11110,37.5590203,126.9763865,___,A65AFF
11110,37.5575623,126.9714105,___,A65AFF
11410,37.557804,126.9395353,____,194C67
11290,37.5968807,127.0262891,___,A66FCB
11380,37.6130482,126.9126911,___,16F277
11380,37.5841458,126.897553,___,16F277
11260,37.5829716,127.0880775,___,16DEF2
11260,37.5872301,127.0876861,___,16DEF2
11290,37.5838632,127.0193266,___,A66FCB
11215,37.5298762,127.0682311,___,F28116
11380,37.5941185,126.9236075,___,16F277
11380,37.6343707,126.9187444,___,16F277
11380,37.621426,126.9265719,___,16F277
11440,37.5502029,126.9600983,___,FC00F0
11350,37.6573483,127.074603,___,C5F216
11350,37.6505123,127.0777914,___,C5F216
11350,37.6499357,127.0770254,___,C5F216
11410,37.5620421,126.9644349,____,194C67
11380,37.5864981,126.9163779,___,16F277
11410,37.5664873,126.9654679,____,194C67
11410,37.5578684,126.937329,____,194C67
11440,37.564952,126.9125083,___,FC00F0
11440,37.5593161,126.906815,___,FC00F0
11440,37.5803717,126.8896648,___,FC00F0
11440,37.579928,126.8888465,___,FC00F0
11410,37.5767834,126.9378944,____,194C67
11350,37.6526142,127.0775057,___,C5F216
11380,37.6278126,126.9291717,___,16F277
11350,37.6541372,127.0585418,___,C5F216
11380,37.594381,126.9186683,___,16F277
11410,37.5591789,126.9377754,____,194C67
11410,37.5769297,126.9277115,____,194C67
11440,37.5546672,126.9203499,___,FC00F0
11410,37.5830201,126.9524134,____,194C67
11320,37.6522665,127.0515692,___,F2B416
11320,37.6751156,127.0470765,___,F2B416
11215,37.5410802,127.0965179,___,F28116
11680,37.5074944,127.0353382,___,F7071C
11680,37.4858459,127.0714146,___,F7071C
11470,37.5473912,126.8706737,___,6323DB
11500,37.5515808,126.8686533,___,A816F2
11545,37.4712667,126.897709,___,EA2A0C
11440,37.5650181,126.8792679,___,FC00F0
11440,37.5472005,126.9060731,___,FC00F0
11560,37.5442684,126.8924134,____,1E6CD6
11110,37.5630362,126.9928501,___,A65AFF
11215,37.5548364,127.0785418,___,F28116
11350,37.6630211,127.0694277,___,C5F216
11290,37.5799444,127.0226054,___,A66FCB
11215,37.5378117,127.0973373,___,F28116
11650,37.4790468,126.9996223,___,16F22D
11590,37.5129221,126.9525718,___,34EA0C
11650,37.4860033,126.9841898,___,16F22D
11560,37.4964068,126.908128,____,1E6CD6
11560,37.4895691,126.9062308,____,1E6CD6
11560,37.4865819,126.9035747,____,1E6CD6
11710,37.5021322,127.1279261,___,DB3323
11320,37.6528113,127.0478371,___,F2B416
11350,37.6663535,127.0770504,___,C5F216
11320,37.6484221,127.0438544,___,F2B416
11590,37.4963371,126.9536172,___,34EA0C
11320,37.6518653,127.0427345,___,F2B416
11410,37.5658897,126.9660063,____,194C67
11110,37.5594183,126.9763566,___,A65AFF
11110,37.5583259,126.9785402,___,A65AFF
11110,37.561378,126.9930105,___,A65AFF
11215,37.5431637,127.0943558,___,F28116
11215,37.549609,127.1072677,___,F28116
11650,37.5014137,127.0255229,___,16F22D
11680,37.4949073,127.0303855,___,F7071C
11680,37.5069046,127.061276,___,F7071C
11680,37.482525,127.0513702,___,F7071C
11410,37.5729995,126.9554528,____,194C67
11500,37.5611147,126.8107541,___,A816F2
11500,37.5308901,126.846998,___,A816F2
11545,37.476801,126.886992,___,EA2A0C
11545,37.4706384,126.8960433,___,EA2A0C
11590,37.4881117,126.9790917,___,34EA0C
11560,37.5423496,126.9017648,____,1E6CD6
11290,37.6048807,127.0328117,___,A66FCB
11305,37.6275796,127.0444453,___,F27616
11320,37.6482956,127.0411278,___,F2B416
11590,37.5136816,126.9469294,___,34EA0C
11590,37.4991679,126.9609558,___,34EA0C
11620,37.4757119,126.9570922,___,E616F2
11215,37.5679182,127.0782609,___,F28116
11260,37.5903468,127.0891377,___,16DEF2
11680,37.5022569,127.0299928,___,F7071C
11710,37.4989795,127.1391816,___,DB3323
11320,37.6443686,127.0522796,___,F2B416
11740,37.5227798,127.1320062,___,3616F2
11560,37.5213166,126.8946393,____,1E6CD6
11560,37.5264531,126.8931538,____,1E6CD6
11560,37.535066,126.9028423,____,1E6CD6
11215,37.5362484,127.0904552,___,F28116
11560,37.5038082,126.896505,____,1E6CD6
11650,37.5129479,127.011548,___,16F22D
11560,37.5203613,126.9374371,____,1E6CD6
11560,37.5219098,126.9104115,____,1E6CD6
11560,37.5227127,126.9045489,____,1E6CD6
11710,37.5109462,127.0735396,___,DB3323
11650,37.4918526,127.0077283,___,16F22D
11380,37.5987564,126.9155662,___,16F277
11710,37.5133091,127.1002725,___,DB3323
11545,37.4559213,126.8938998,___,EA2A0C
11530,37.4935862,126.8948133,___,16EDF2
11110,37.5479688,127.00699,___,A65AFF
11440,37.5563588,126.9098476,___,FC00F0
11650,37.5013707,126.9868235,___,16F22D
11650,37.5082181,127.0117031,___,16F22D
11680,37.4986731,127.0279999,___,F7071C
11560,37.5261482,126.8861393,____,1E6CD6
11560,37.5176816,126.9137298,____,1E6CD6
11560,37.5333014,126.9229093,____,1E6CD6
11560,37.5184686,126.9039952,____,1E6CD6
11380,37.6086596,126.9261749,___,16F277
11110,37.5657229,127.0161861,___,A65AFF
11380,37.6204111,126.9249836,___,16F277
11620,37.4616142,126.9188025,___,E616F2
11590,37.4909171,126.9209798,___,34EA0C
11500,37.5685245,126.8401759,___,A816F2
11350,37.648308,127.069615,___,C5F216
11350,37.6666283,127.0603299,___,C5F216
11680,37.5106936,127.0327638,___,F7071C
11545,37.475573,126.8935614,___,EA2A0C
11680,37.4875475,127.1054405,___,F7071C
11680,37.4999895,127.0672502,___,F7071C
11500,37.5726686,126.8262978,___,A816F2
11500,37.5476111,126.8716441,___,A816F2
11440,37.5654487,126.9008072,___,FC00F0
11500,37.5504013,126.8435735,___,A816F2
11380,37.6088472,126.9067437,___,16F277
11410,37.5568282,126.9355309,____,194C67
11710,37.500428,127.1601429,___,DB3323
11110,37.5589697,126.9761659,___,A65AFF
11710,37.5063533,127.1100098,___,DB3323
11440,37.5677242,126.9082442,___,FC00F0
11290,37.6030095,127.0377628,___,A66FCB
11440,37.5561989,126.8946474,___,FC00F0
